dataset	method	fold	words	precision	recall	f1	f0.5	exact	serious_error	fp_per_100k	ns_per_word
wiktextract_ru_cyrl_trusted_dedup	guarded_ngram	fold-0	2998	0.9558669001751313	0.9298126064735945	0.9426597582037998	0.9505398815743644	0.9256170780520346	0.0390260173448966	1783.1870931219926	104.48187458305537
wiktextract_ru_cyrl_trusted_dedup	guarded_ngram	fold-1	3001	0.9506694855532065	0.939088061260007	0.9448432848888111	0.948330404217926	0.9306897700766411	0.044318560479840056	2006.880733944954	102.64134621792736
wiktextract_ru_cyrl_trusted_dedup	guarded_ngram	fold-2	2998	0.9496834388537154	0.9393539881344759	0.9444904722452362	0.9475994148157999	0.9256170780520346	0.0456971314209473	2066.5115642534556	105.39999332888591
wiktextract_ru_cyrl_trusted_dedup	guarded_ngram	fold-3	2995	0.9472783293392674	0.9310228802153432	0.9390802647208553	0.9439819868995633	0.9212020033388981	0.04741235392320534	2110.745614035088	100.2212020033389
wiktextract_ru_cyrl_trusted_dedup	guarded_ngram	fold-4	3001	0.9603926878808395	0.9555405860559111	0.9579604929934155	0.959418329387893	0.9450183272242586	0.03632122625791403	1638.425990757597	103.41136287904033
wiktextract_tr	hypher	fold-0	3703	0.8426728695284416	0.982131854590265	0.907073351163717	0.8673036324460792	0.8117742371050499	0.17796381312449366	7459.394425506316	336.4391466378612
wiktextract_tr	hypher	fold-1	3695	0.8527238175675675	0.9841598635311319	0.913739464901861	0.8761253932096756	0.8167794316644114	0.1742895805142084	6988.277727682597	333.21583220568334
wiktextract_tr	hypher	fold-2	3711	0.8396405919661734	0.9853616176653021	0.9066834084812512	0.865231694298599	0.8057127458905955	0.18189167340339532	7641.162544703571	334.6928051738076
wiktextract_tr	hypher	fold-3	3669	0.8494782333719827	0.9831645724045383	0.9114453743496946	0.8732257015928052	0.812755519215045	0.1736167893158899	7167.595241680469	338.5759062414827
wiktextract_tr	hypher	fold-4	3653	0.8506840530141085	0.9838071693448702	0.9124154533990599	0.8743463549677021	0.8152203668217903	0.17218724336162058	7085.97514582805	337.8967040788393
wiktextract_tr	liang_tex	fold-0	3703	0.8077456793238299	0.9675128437594439	0.8804400137504296	0.8353337160152376	0.8182554685390224	0.17391304347826086	9181.275980480752	1059.7537996219282
wiktextract_tr	liang_tex	fold-1	3695	0.8230721003134797	0.9712932820361053	0.8910608837304013	0.8489833928294271	0.8238159675236807	0.16806495263870094	8506.661843612468	924.8488930987821
wiktextract_tr	liang_tex	fold-2	3711	0.8046835443037975	0.9714242053789731	0.8802270839102742	0.833289639261745	0.8172999191592563	0.17246025330099704	9374.810134273042	923.7649366747507
wiktextract_tr	liang_tex	fold-3	3669	0.8235443037974683	0.9716248506571087	0.8914771170183611	0.8494359724253184	0.8285636413191605	0.16026165167620604	8406.706066819443	945.8864813300627
wiktextract_tr	liang_tex	fold-4	3653	0.826015018454881	0.9731593942120258	0.8935701500757264	0.8517731054938709	0.8250752805912949	0.16287982480153299	8328.256366516389	936.2722419928825
wiktextract_tr	guarded_ngram	fold-0	3703	0.9810532597344472	0.9936536718041704	0.9873132647699122	0.9835477116362549	0.9681339454496354	0.03078584931136916	765.1063317067293	82.78490413178504
wiktextract_tr	guarded_ngram	fold-1	3695	0.9831600527163568	0.9934891979875703	0.9882976374475602	0.9852086634970946	0.9648173207036536	0.030581867388362653	693.314041116537	76.81799729364005
wiktextract_tr	guarded_ngram	fold-2	3711	0.986535552193646	0.9964853300733496	0.9914854797019917	0.9885095804026194	0.9746699002964161	0.023174346537321477	540.737590376086	76.3819293990838
wiktextract_tr	guarded_ngram	fold-3	3669	0.9849290780141844	0.9955197132616488	0.9901960784313725	0.9870291400142148	0.9724720632324885	0.026710275279367673	615.1248341575202	84.1734805124012
wiktextract_tr	guarded_ngram	fold-4	3653	0.9855826397146255	0.9943019943019943	0.9899231171157722	0.9873142550847205	0.9728989871338626	0.02573227484259513	590.9589374923845	82.40350396934026
